Date,price,prob_down,pred_ret,ret_1d
2009-03-09,917.7,0.5971989035606384,-0.0008358187042176723,-0.0240820050239563
2009-03-10,895.6,0.5971709489822388,-0.0009249388240277767,0.0165252685546875
2009-03-11,910.4,0.597112238407135,-0.0010071932338178158,0.014608979225158691
2009-03-12,923.7,0.5970949530601501,-0.0010890043340623379,0.006603837013244629
2009-03-13,929.8,0.5972827672958374,-0.0011696130968630314,-0.008819103240966797
2009-03-16,921.6,0.5978167653083801,-0.0012560193426907063,-0.005642294883728027
2009-03-17,916.4,0.5985491275787354,-0.0013457899913191795,-0.03022700548171997
2009-03-18,888.7,0.5993221402168274,-0.0014744088985025883,0.0783165693283081
2009-03-19,958.3,0.6006174683570862,-0.0016111857257783413,-0.002608776092529297
2009-03-20,955.8,0.6018989682197571,-0.0017954814247786999,-0.003871142864227295
2009-03-23,952.1,0.6033870577812195,-0.001976925414055586,-0.030248939990997314
2009-03-24,923.3,0.6048793196678162,-0.002149522304534912,0.013105154037475586
2009-03-25,935.4,0.6064237356185913,-0.0023069665767252445,0.004490017890930176
2009-03-26,939.6,0.6078751683235168,-0.0024542175233364105,-0.017667055130004883
2009-03-27,923.0,0.6091850996017456,-0.0025812871754169464,-0.008125662803649902
2009-03-30,915.5,0.6103793978691101,-0.0026777475140988827,0.007755279541015625
2009-03-31,922.6,0.6113535761833191,-0.0027569085359573364,0.0037935972213745117
2009-04-01,926.1,0.6120727062225342,-0.002820377703756094,-0.02019214630126953
2009-04-02,907.4,0.6126437187194824,-0.002870533149689436,-0.01300424337387085
2009-04-03,895.6,0.6130977869033813,-0.002911965362727642,-0.026909291744232178
2009-04-06,871.5,0.6134770512580872,-0.002943378873169422,0.012277722358703613
2009-04-07,882.2,0.6137404441833496,-0.002968522720038891,0.002947092056274414
2009-04-08,884.8,0.6138691902160645,-0.002990342676639557,-0.002938508987426758
2009-04-09,882.2,0.6138842701911926,-0.0029961694963276386,0.014169096946716309
2009-04-13,894.7,0.6138633489608765,-0.0030073141679167747,-0.00424724817276001
2009-04-14,890.9,0.6137937903404236,-0.0030290656723082066,0.0021326541900634766
2009-04-15,892.8,0.6136701703071594,-0.0030464068986475468,-0.015120983123779297
2009-04-16,879.3,0.6135308146476746,-0.0030548763461411,-0.013533473014831543
2009-04-17,867.4,0.6133184432983398,-0.0030433759093284607,0.022596240043640137
2009-04-20,887.0,0.6131110787391663,-0.003022280056029558,-0.005524277687072754
2009-04-21,882.1,0.6128472089767456,-0.0029893196187913418,0.010996460914611816
2009-04-22,891.8,0.6126012802124023,-0.0029536662623286247,0.015810728073120117
2009-04-23,905.9,0.612400472164154,-0.0029297657310962677,0.008499741554260254
2009-04-24,913.6,0.6123544573783875,-0.002922732848674059,-0.0067862868309021
2009-04-27,907.4,0.6124030351638794,-0.0029242835007607937,-0.016089975833892822
2009-04-28,892.8,0.61326003074646,-0.004340828396379948,0.007840514183044434
